"   ","GPMS_ID","REGION","COUNTRY"
"1752","A00258","EMIA","CN"
"1753","001728","EMIA","HK"
"1754","A00062","EMIA","KG"
"1755","001365","EMIA","KG"
"1756","303316","EMIA","RU"
"1757","300966","EMIA","FSA"
"1758","A00001","EMIA","ZA"
"1759","A00062","EMIA","KZ"
"1760","004184","LATAM","PE"
"1761","303020","EMIA","TM"
"1762","004179","LATAM","MX"
"1763","304738","EMIA","RU"
"1764","301201","LATAM","CL"
"1765","303375","EMIA","RU"
"1766","303043","EMIA","UZ"
"1767","301112","EMIA","KG"
"1768","300967","ASIA","KR"
"1769","A00062","EMIA","SG"
"1770","001365","EMIA","RU"
"1771","301852","EMIA","BY"
"1772","A00372","LATAM","PE"
"1773","004807","EMIA","RU"
"1774","304555","EMIA","TR"
"1775","001728","EMIA","PH"
"1776","A00274","LATAM","PE"
"1777","001365","EMIA","UA"
"1778","302656","LATAM","PE"
"1779","400202","LATAM","MX"
"1780","A00290","EMIA","ZA"
"1781","A00602","LATAM","CL"
"1782","001728","EMIA","GE"
"1783","304738","EMIA","UA"
"1784","A00397","EMIA","KZ"
"1785","A00023","EMIA","KZ"
"1786","A00023","EMIA","BY"
"1787","300885","EMIA","TR"
"1788","300792","EMIA","TR"
"1789","002831","EMIA","RU"
"1790","301211","LATAM","BR"
"1791","A00290","EMIA","PH"
"1792","A00194","EMIA","KG"
"1793","A00290","EMIA","HK"
"1794","500280","EMIA","VN"
"1795","A00099","LATAM","PE"
"1796","301096","EMIA","TW"
"1797","A00527","LATAM","PE"
"1798","004116","LATAM","MX"
"1799","A00241","EMIA","LK"
"1800","302074","EMIA","KZ"
"1801","A00290","EMIA","UA"
"1802","A00442","EMIA","SG"
"1803","004754","LATAM","BR"
"1804","303189","EMIA","BY"
"1805","A00442","EMIA","VN"
"1806","003551","LATAM","CL"
"1807","A00100","LATAM","PE"
"1808","301819","EMIA","TH"
"1809","301821","EMIA","RU"
"1810","301453","EMIA","UZ"
"1811","004184","LATAM","AR"
"1812","301857","EMIA","GE"
"1813","A00349","EMIA","AZ"
"1814","A00380","EMIA","UZ"
"1815","A00442","EMIA","MA"
"1816","004816","EMIA","RU"
"1817","300934","EMIA","LK"
"1818","303313","EMIA","RU"
"1819","303357","EMIA","AM"
"1820","302202","EMIA","UA"
"1821","301857","EMIA","UZ"
"1822","A00023","EMIA","AZ"
"1823","304726","EMIA","TW"
"1824","303443","EMIA","ZA"
"1825","300885","EMIA","PH"
"1826","004817","EMIA","RU"
"1827","A00023","EMIA","GE"
"1828","302923","EMIA","KZ"
"1829","301561","EMIA","RU"
"1830","301819","EMIA","BY"
"1831","305078","EMIA","CN"
"1832","A00591","EMIA","KZ"
"1833","A00023","EMIA","AM"
"1834","A00153","EMIA","UZ"
"1835","A00241","EMIA","TW"
"1836","A00290","EMIA","SG"
"1837","A00442","EMIA","RU"
"1838","004754","LATAM","AR"
"1839","A00377","LATAM","PE"
"1840","A00290","EMIA","MY"
"1841","A00349","EMIA","TR"
"1842","A00380","EMIA","RU"
"1843","A00442","EMIA","KZ"
"1844","004754","LATAM","VE"
"1845","301209","LATAM","BR"
"1846","A00281","LATAM","PE"
"1847","303357","EMIA","AZ"
"1848","302202","EMIA","RU"
"1849","301857","EMIA","UA"
"1850","305150","ASIA","KR"
"1851","A00023","EMIA","VN"
"1852","A00290","EMIA","TH"
"1853","300885","EMIA","UA"
"1854","303097","EMIA","KZ"
"1855","A00023","EMIA","UZ"
"1856","303360","EMIA","RU"
"1857","302923","EMIA","RU"
"1858","004184","LATAM","MX"
"1859","301857","EMIA","AZ"
"1860","A00591","EMIA","UZ"
"1861","A00595","EMIA","SG"
"1862","301227","LATAM","PE"
"1863","A00023","EMIA","RU"
"1864","A00567","LATAM","VE"
"1865","A00153","EMIA","KZ"
"1866","A00241","EMIA","TR"
"1867","400212","LATAM","MX"
"1868","A00290","EMIA","BD"
"1869","A00442","EMIA","ZA"
"1870","A00290","EMIA","KW"
"1871","301600","EMIA","RU"
"1872","302224","LATAM","PE"
"1873","A00134","LATAM","AR"
"1874","A00241","EMIA","PH"
"1875","301457","EMIA","RU"
"1876","A00349","EMIA","KG"
"1877","301758","EMIA","ZA"
"1878","A00442","ASIA","KR"
"1879","302091","EMIA","SA"
"1880","303357","EMIA","GE"
"1881","302202","EMIA","TR"
"1882","301857","EMIA","TJ"
"1883","A00442","EMIA","AM"
"1884","301298","LATAM","PE"
"1885","004754","LATAM","PE"
"1886","301601","EMIA","RU"
"1887","300885","EMIA","LY"
"1888","A00023","EMIA","UA"
"1889","004426","EMIA","KZ"
"1890","302923","EMIA","UZ"
"1891","304567","EMIA","CN"
"1892","002849","LATAM","MX"
"1893","300885","EMIA","RU"
"1894","300792","EMIA","TW"
"1895","303097","EMIA","RU"
"1896","A00591","EMIA","UA"
"1897","A00595","EMIA","BD"
"1898","A00023","EMIA","TR"
"1899","A00128","LATAM","PE"
"1900","A00290","EMIA","VN"
"1901","A00442","EMIA","AZ"
"1902","A00290","ASIA","KR"
"1903","304286","EMIA","HK"
"1904","A00475","EMIA","HK"
"1905","A00241","EMIA","VN"
"1906","A00155","LATAM","PE"
"1907","A00241","EMIA","RU"
"1908","303445","EMIA","ZA"
"1909","A00195","LATAM","CL"
"1910","303357","EMIA","UA"
"1911","301100","EMIA","VN"
"1912","302202","EMIA","ZA"
"1913","301857","EMIA","MD"
"1914","303354","EMIA","KZ"
"1915","301568","EMIA","RU"
"1916","A00442","EMIA","GE"
"1917","301298","LATAM","VE"
"1918","301758","EMIA","UA"
"1919","A00442","EMIA","KG"
"1920","004754","LATAM","MX"
"1921","300980","LATAM","VE"
"1922","A00023","EMIA","TW"
"1923","302923","EMIA","TM"
"1924","300885","EMIA","VN"
"1925","300792","EMIA","ID"
"1926","300885","EMIA","BY"
"1927","303097","EMIA","ZA"
"1928","A00591","EMIA","HK"
"1929","A00023","EMIA","MD"
"1930","A00290","EMIA","AM"
"1931","303189","EMIA","RU"
"1932","A00442","EMIA","KW"
"1933","A00194","EMIA","RU"
"1934","A00290","EMIA","ID"
"1935","A00276","EMIA","RU"
"1936","302168","LATAM","PE"
"1937","301096","EMIA","NZ"
"1938","A00241","EMIA","UA"
"1939","302074","EMIA","RU"
"1940","A00241","EMIA","KZ"
"1941","303382","EMIA","RU"
"1942","303357","EMIA","KZ"
"1943","302946","EMIA","RU"
"1944","301453","EMIA","RU"
"1945","301857","EMIA","KG"
"1946","A00349","EMIA","GE"
"1947","301344","EMIA","RU"
"1948","A00442","EMIA","BY"
"1949","302606","EMIA","RU"
"1950","A00290","EMIA","KZ"
"1951","A00351","LATAM","PE"
"1952","A00442","EMIA","PH"
"1953","004754","LATAM","CL"
"1954","A00462","EMIA","TR"
"1955","301828","EMIA","ZA"
"1956","A00434","EMIA","KG"
"1957","303650","EMIA","HK"
"1958","A00204","EMIA","VN"
"1959","303755","EMIA","AE"
"1960","302081","EMIA","RU"
"1961","A00257","EMIA","TR"
"1962","A00035","EMIA","TR"
"1963","A00414","LATAM","PE"
"1964","301113","EMIA","RU"
"1965","301482","EMIA","AM"
"1966","301730","EMIA","MD"
"1967","303580","LATAM","CO"
"1968","302568","LATAM","VE"
"1969","A00434","EMIA","ZA"
"1970","004551","EMIA","ZA"
"1971","300938","EMIA","RU"
"1972","A00390","EMIA","ZA"
"1973","303488","EMIA","AZ"
"1974","A00048","EMIA","RU"
"1975","301900","EMIA","UA"
"1976","303570","LATAM","MX"
"1977","A00461","EMIA","KZ"
"1978","A00287","EMIA","TW"
"1979","301730","EMIA","UZ"
"1980","A00035","EMIA","KZ"
"1981","303813","EMIA","KZ"
"1982","301730","EMIA","AZ"
"1983","A00310","LATAM","PE"
"1984","A00434","EMIA","BD"
"1985","301176","EMIA","RU"
"1986","301728","EMIA","BY"
"1987","A00170","LATAM","PE"
"1988","A00235","EMIA","HK"
"1989","A00434","EMIA","TW"
"1990","A00204","EMIA","KG"
"1991","002122","EMIA","ZA"
"1992","301403","EMIA","ZA"
"1993","A00258","EMIA","BY"
"1994","A00390","EMIA","SG"
"1995","301903","EMIA","KZ"
"1996","301730","EMIA","KZ"
"1997","302568","LATAM","MX"
"1998","301731","EMIA","BY"
"1999","303383","EMIA","RU"
"2000","300971","EMIA","UA"
"2001","303488","EMIA","AM"
"2002","A00461","EMIA","BY"
"2003","301331","EMIA","TR"
"2004","A00461","EMIA","RU"
"2005","301730","EMIA","UA"
"2006","A00035","EMIA","AU"
"2007","A00434","EMIA","KW"
"2008","A00235","EMIA","TR"
"2009","A00434","EMIA","ID"
"2010","A00204","EMIA","ZA"
"2011","A00035","EMIA","RU"
"2012","301403","EMIA","RU"
"2013","303614","EMIA","KZ"
"2014","A00390","EMIA","KW"
"2015","004286","LATAM","BR"
"2016","301088","EMIA","UA"
"2017","302659","LATAM","CL"
"2018","301728","EMIA","RU"
"2019","301903","EMIA","UA"
"2020","301830","EMIA","ZA"
"2021","303378","EMIA","RU"
"2022","002122","EMIA","TR"
"2023","301730","EMIA","KG"
"2024","A00440","LATAM","CL"
"2025","A00035","EMIA","NG"
"2026","303441","EMIA","ZA"
"2027","A00258","EMIA","PH"
"2028","301403","EMIA","UA"
"2029","301826","EMIA","RU"
"2030","301730","EMIA","TJ"
"2031","304380","EMIA","KZ"
"2032","004683","EMIA","KZ"
"2033","A00009","EMIA","RU"
"2034","A00391","EMIA","IN"
"2035","302679","EMIA","UA"
"2036","A00461","EMIA","VN"
"2037","302521","EMIA","ZA"
"2038","304926","EMIA","KZ"
"2039","A00434","EMIA","KZ"
"2040","A00270","EMIA","UA"
"2041","A00434","EMIA","TR"
"2042","A00035","EMIA","HK"
"2043","304897","EMIA","HK"
"2044","A00266","LATAM","PE"
"2045","302329","LATAM","PE"
"2046","301482","EMIA","UZ"
"2047","301693","EMIA","RU"
"2048","301900","EMIA","TM"
"2049","A00204","EMIA","TH"
"2050","303755","EMIA","SA"
"2051","301728","EMIA","AM"
"2052","A00204","EMIA","KZ"
"2053","004551","EMIA","KZ"
"2054","303378","EMIA","TR"
"2055","301730","EMIA","GE"
"2056","301761","EMIA","HK"
"2057","A00390","EMIA","HK"
"2058","400133","LATAM","MX"
"2059","A00434","EMIA","UA"
"2060","301176","EMIA","AZ"
"2061","004809","EMIA","RU"
"2062","304827","EMIA","NG"
"2063","301728","EMIA","KG"
"2064","A00391","EMIA","TH"
"2065","302679","EMIA","KZ"
"2066","A00461","EMIA","TR"
"2067","A00235","EMIA","RU"
"2068","A00434","EMIA","AZ"
"2069","301403","EMIA","UZ"
"2070","301730","EMIA","BY"
"2071","301717","EMIA","RU"
"2072","A00035","EMIA","TW"
"2073","303322","EMIA","RU"
"2074","301482","EMIA","GE"
"2075","A00204","EMIA","PH"
"2076","303755","EMIA","KW"
"2077","301728","EMIA","NG"
"2078","A00465","LATAM","CL"
"2079","002440","LATAM","CL"
"2080","A00270","EMIA","TR"
"2081","A00434","EMIA","TH"
"2082","301113","EMIA","ZA"
"2083","A00390","EMIA","AU"
"2084","A00032","LATAM","PE"
"2085","301900","EMIA","TJ"
"2086","301711","EMIA","RU"
"2087","A00434","EMIA","MA"
"2088","303580","LATAM","AR"
"2089","304724","EMIA","TW"
"2090","A00204","EMIA","UZ"
"2091","004551","EMIA","RU"
"2092","301730","EMIA","AM"
"2093","004900","EMIA","MY"
"2094","302725","EMIA","ZA"
"2095","004814","EMIA","RU"
"2096","301176","EMIA","TH"
"2097","301728","EMIA","UA"
"2098","A00461","EMIA","LK"
"2099","A00287","EMIA","TH"
"2100","A00235","EMIA","NZ"
"2101","301403","EMIA","TR"
"2102","301730","EMIA","RU"
"2103","302204","EMIA","AU"
"2104","A00587","EMIA","KZ"
"2105","302977","EMIA","UA"
"2106","301176","EMIA","AM"
"2107","301728","EMIA","TH"
"2108","302313","EMIA","UA"
"2109","301900","EMIA","KG"
"2110","303314","EMIA","RU"
"2111","302145","EMIA","RU"
"2112","004460","EMIA","TW"
"2113","001728","EMIA","TW"
"2114","001365","EMIA","KW"
"2115","303380","EMIA","RU"
"2116","A00398","EMIA","HK"
"2117","A00179","LATAM","PE"
"2118","A00390","EMIA","KZ"
"2119","A00551","EMIA","TW"
"2120","301176","EMIA","MD"
"2121","301108","EMIA","TR"
"2122","301759","EMIA","BY"
"2123","301728","EMIA","GE"
"2124","A00009","EMIA","VN"
"2125","A00587","EMIA","AZ"
"2126","301605","EMIA","SG"
"2127","301920","EMIA","PH"
"2128","002126","EMIA","PH"
"2129","301862","EMIA","GE"
"2130","303000","EMIA","KZ"
"2131","301743","EMIA","UA"
"2132","A00391","EMIA","DZ"
"2133","A00185","LATAM","PE"
"2134","302679","EMIA","RU"
"2135","301862","EMIA","TJ"
"2136","301074","ASIA","KR"
"2137","301900","EMIA","MD"
"2138","301074","EMIA","TW"
"2139","A00587","EMIA","MD"
"2140","004460","EMIA","ZA"
"2141","301900","EMIA","AM"
"2142","004617","EMIA","UA"
"2143","301115","EMIA","TW"
"2144","302204","EMIA","HK"
"2145","A00587","EMIA","RU"
"2146","301399","EMIA","VN"
"2147","301176","EMIA","GE"
"2148","301728","EMIA","UZ"
"2149","302313","EMIA","GE"
"2150","A00009","EMIA","TR"
"2151","A00391","EMIA","VN"
"2152","302679","EMIA","ZA"
"2153","302611","EMIA","RU"
"2154","001728","EMIA","TR"
"2155","001365","EMIA","UZ"
"2156","301074","EMIA","NZ"
"2157","303754","EMIA","UA"
"2158","A00587","EMIA","AM"
"2159","302993","EMIA","VN"
"2160","A00398","EMIA","VN"
"2161","301122","EMIA","RU"
"2162","A00390","EMIA","TW"
"2163","A00551","EMIA","TR"
"2164","304429","EMIA","TR"
"2165","301743","EMIA","GE"
"2166","004460","EMIA","AU"
"2167","301176","EMIA","KG"
"2168","301728","EMIA","TM"
"2169","303364","EMIA","RU"
"2170","301862","EMIA","AZ"
"2171","301900","EMIA","KZ"
"2172","A00587","ASIA","KR"
"2173","004460","ASIA","KR"
"2174","301176","EMIA","KZ"
"2175","003528","LATAM","PE"
"2176","301108","EMIA","TH"
"2177","301759","EMIA","RU"
"2178","301728","EMIA","AZ"
"2179","A00390","EMIA","UA"
"2180","301862","EMIA","MD"
"2181","301388","EMIA","TR"
"2182","301074","EMIA","HK"
"2183","004460","EMIA","UA"
"2184","A00403","LATAM","PE"
"2185","301176","EMIA","BY"
"2186","301759","EMIA","UA"
"2187","301728","EMIA","TJ"
"2188","302313","EMIA","AZ"
"2189","301900","EMIA","RU"
"2190","301115","EMIA","MD"
"2191","301087","EMIA","TW"
"2192","302204","EMIA","ZA"
"2193","A00587","EMIA","UA"
"2194","301399","EMIA","TW"
"2195","A00541","EMIA","ID"
"2196","A00346","LATAM","PE"
"2197","303613","EMIA","RU"
"2198","301074","EMIA","PH"
"2199","303754","EMIA","ZA"
"2200","A00587","EMIA","ZA"
"2201","A00398","EMIA","KZ"
"2202","A00163","LATAM","PE"
"2203","301122","EMIA","NZ"
"2204","A00390","EMIA","TR"
"2205","302607","EMIA","RU"
"2206","301900","EMIA","GE"
"2207","001728","EMIA","KZ"
"2208","001365","EMIA","AZ"
"2209","304738","EMIA","AU"
"2210","004566","EMIA","ZA"
"2211","004046","LATAM","CL"
"2212","301862","EMIA","RU"
"2213","A00587","EMIA","NZ"
"2214","004460","EMIA","RU"
"2215","301176","EMIA","VN"
"2216","301108","EMIA","NZ"
"2217","301759","EMIA","KZ"
"2218","301728","EMIA","MD"
"2219","303359","EMIA","RU"
"2220","A00390","EMIA","LK"
"2221","A00551","EMIA","TH"
"2222","301862","EMIA","KZ"
"2223","302432","EMIA","RU"
"2224","301115","EMIA","UA"
"2225","301538","ASIA","KR"
"2226","301388","EMIA","RU"
"2227","301074","EMIA","CN"
"2228","301218","EMIA","RU"
"2229","A00009","EMIA","HK"
"2230","303050","EMIA","UZ"
"2231","301862","EMIA","UZ"
"2232","303369","EMIA","RU"
"2233","301581","EMIA","HK"
"2234","301087","EMIA","VN"
"2235","301074","EMIA","VN"
"2236","A00587","EMIA","TW"
"2237","303764","EMIA","RU"
"2238","A00094","LATAM","PE"
"2239","301176","EMIA","UA"
"2240","301399","EMIA","TR"
"2241","A00398","EMIA","TR"
"2242","001728","EMIA","KG"
"2243","001365","EMIA","AU"
"2244","303754","EMIA","KZ"
"2245","A00587","EMIA","AU"
"2246","302551","EMIA","RU"
"2247","302313","EMIA","BY"
"2248","A00390","EMIA","ID"
"2249","301862","EMIA","BY"
"2250","301900","EMIA","BY"
"2251","004460","EMIA","KZ"
"2252","302207","EMIA","UZ"
"2253","A00587","EMIA","GE"
"2254","301605","EMIA","RU"
"2255","301848","EMIA","UA"
"2256","301048","EMIA","TH"
"2257","A00390","EMIA","BD"
"2258","A00551","EMIA","LK"
"2259","301743","EMIA","UZ"
"2260","301891","EMIA","TR"
"2261","301176","EMIA","UZ"
"2262","301108","EMIA","HK"
"2263","301759","EMIA","ZA"
"2264","301728","EMIA","KZ"
"2265","A00009","EMIA","NZ"
"2266","A00391","EMIA","YE"
"2267","303050","EMIA","NG"
"2268","301920","EMIA","SG"
"2269","400199","LATAM","MX"
"2270","400184","LATAM","MX"
"2271","002126","EMIA","RU"
"2272","301862","EMIA","KG"
"2273","301115","EMIA","RU"
"2274","302981","EMIA","RU"
"2275","301900","EMIA","UZ"
"2276","301388","EMIA","ZA"
"2277","301074","EMIA","AU"
"2278","301218","EMIA","PH"
"2279","A00587","EMIA","TR"
"2280","A00226","EMIA","TR"
"2281","301862","EMIA","UA"
"2282","301115","EMIA","NZ"
"2283","301087","EMIA","NZ"
"2284","400136","LATAM","MX"
"2285","304561","EMIA","CN"
"2286","301074","EMIA","LK"
"2287","A00250","EMIA","VN"
"2288","A00315","EMIA","AZ"
"2289","300878","EMIA","AZ"
"2290","A00002","LATAM","VE"
"2291","A00131","LATAM","PE"
"2292","301963","EMIA","AZ"
"2293","003603","LATAM","CL"
"2294","A00223","EMIA","TW"
"2295","302994","EMIA","RU"
"2296","303361","EMIA","RU"
"2297","301570","EMIA","TH"
"2298","301505","EMIA","ZA"
"2299","303002","EMIA","TJ"
"2300","A00250","EMIA","UZ"
"2301","A00315","EMIA","AU"
"2302","A00313","LATAM","PE"
"2303","304250","EMIA","KZ"
"2304","A00395","EMIA","DZ"
"2305","303489","EMIA","AZ"
"2306","A00054","EMIA","BY"
"2307","301676","EMIA","AM"
"2308","301576","EMIA","BY"
"2309","301461","EMIA","RU"
"2310","302849","EMIA","RU"
"2311","304800","EMIA","TW"
"2312","301067","EMIA","TW"
"2313","301676","EMIA","UA"
"2314","304300","EMIA","KZ"
"2315","303186","EMIA","RU"
"2316","302649","LATAM","PE"
"2317","A00002","LATAM","PE"
"2318","301570","EMIA","SG"
"2319","303813","EMIA","UZ"
"2320","301062","EMIA","PH"
"2321","A00315","EMIA","TW"
"2322","004564","ASIA","KR"
"2323","301963","EMIA","AM"
"2324","303376","EMIA","RU"
"2325","A00597","EMIA","LK"
"2326","300878","EMIA","HK"
"2327","002865","LATAM","MX"
"2328","A00250","EMIA","UA"
"2329","A00315","EMIA","BD"
"2330","A00223","EMIA","SG"
"2331","303395","EMIA","RU"
"2332","301300","EMIA","SG"
"2333","A00395","EMIA","VN"
"2334","A00434","EMIA","GE"
"2335","301120","EMIA","KZ"
"2336","302653","LATAM","PE"
"2337","004806","EMIA","RU"
"2338","301963","EMIA","MD"
"2339","A00213","LATAM","PE"
"2340","A00395","EMIA","BD"
"2341","004810","EMIA","RU"
"2342","301570","EMIA","LK"
"2343","303489","EMIA","AM"
"2344","303002","EMIA","AZ"
"2345","A00054","EMIA","TR"
"2346","301676","EMIA","BY"
"2347","303002","EMIA","KZ"
"2348","301556","EMIA","RU"
"2349","304800","EMIA","NZ"
"2350","A00464","LATAM","PE"
"2351","304238","EMIA","KZ"
"2352","301676","EMIA","MD"
"2353","A00315","EMIA","IN"
"2354","303186","EMIA","UZ"
"2355","A00597","EMIA","TW"
"2356","A00395","EMIA","MY"
"2357","301604","EMIA","RU"
"2358","A00434","EMIA","YE"
"2359","302554","EMIA","HK"
"2360","004564","EMIA","TR"
"2361","301963","EMIA","UZ"
"2362","300878","EMIA","ZA"
"2363","A00254","EMIA","HK"
"2364","A00250","EMIA","HK"
"2365","A00315","EMIA","MA"
"2366","A00250","EMIA","TW"
"2367","A00315","EMIA","KZ"
"2368","304239","EMIA","KZ"
"2369","A00223","EMIA","BY"
"2370","301232","LATAM","CL"
"2371","303319","EMIA","RU"
"2372","301570","EMIA","RU"
"2373","A00481","ASIA","KR"
"2374","301963","EMIA","KZ"
"2375","303260","EMIA","UA"
"2376","A00395","EMIA","AZ"
"2377","303002","EMIA","AM"
"2378","A00054","EMIA","FSA"
"2379","301566","EMIA","RU"
"2380","301676","EMIA","RU"
"2381","301712","EMIA","RU"
"2382","302658","LATAM","PE"
"2383","303370","EMIA","RU"
"2384","304800","EMIA","HK"
"2385","304238","EMIA","UA"
"2386","301676","EMIA","GE"
"2387","303186","EMIA","AZ"
"2388","A00306","LATAM","PE"
"2389","A00315","EMIA","TR"
"2390","303186","EMIA","TM"
"2391","A00597","EMIA","TR"
"2392","A00086","EMIA","PH"
"2393","301833","EMIA","RU"
"2394","302152","EMIA","RU"
"2395","304427","EMIA","ZA"
"2396","002926","LATAM","MX"
"2397","A00254","EMIA","TW"
"2398","A00250","EMIA","DZ"
"2399","A00315","EMIA","UA"
"2400","003012","LATAM","MX"
"2401","A00250","EMIA","BD"
"2402","A00315","EMIA","KW"
"2403","A00223","EMIA","UA"
"2404","302150","EMIA","RU"
"2405","301570","EMIA","TW"
"2406","303002","EMIA","TM"
"2407","303386","EMIA","RU"
"2408","400102","LATAM","MX"
"2409","003529","LATAM","PE"
"2410","302849","EMIA","KZ"
"2411","301963","EMIA","GE"
"2412","A00223","EMIA","KZ"
"2413","301258","LATAM","PE"
"2414","A00395","EMIA","AU"
"2415","A00054","EMIA","RU"
"2416","302650","LATAM","PE"
"2417","301676","EMIA","KZ"
"2418","301576","EMIA","RU"
"2419","A00022","LATAM","PE"
"2420","A00086","EMIA","TW"
"2421","304238","EMIA","BY"
"2422","304250","EMIA","UA"
"2423","301676","EMIA","AZ"
"2424","304300","EMIA","HK"
"2425","303186","EMIA","AM"
"2426","301195","LATAM","PE"
"2427","A00315","EMIA","TH"
"2428","A00395","EMIA","ZA"
"2429","301052","LATAM","PE"
"2430","A00434","EMIA","AM"
"2431","304510","EMIA","ZA"
"2432","301088","EMIA","KG"
"2433","301865","EMIA","MD"
"2434","A00315","EMIA","VN"
"2435","A00373","EMIA","RU"
"2436","304510","EMIA","RU"
"2437","301831","EMIA","ZA"
"2438","302470","EMIA","AZ"
"2439","301609","EMIA","RU"
"2440","301731","EMIA","FSA"
"2441","A00476","EMIA","UA"
"2442","A00435","EMIA","RU"
"2443","A00476","EMIA","KZ"
"2444","300881","LATAM","CL"
"2445","303379","EMIA","RU"
"2446","A00481","EMIA","SA"
"2447","301479","EMIA","ZA"
"2448","301783","EMIA","RU"
"2449","A00534","EMIA","TR"
"2450","A00250","EMIA","KW"
"2451","A00315","EMIA","UZ"
"2452","004894","EMIA","HK"
"2453","A00390","EMIA","CN"
"2454","302328","LATAM","PE"
"2455","303463","EMIA","TR"
"2456","400211","LATAM","MX"
"2457","500270","EMIA","ID"
"2458","304896","ASIA","KR"
"2459","304831","EMIA","TR"
"2460","301474","EMIA","VN"
"2461","305084","EMIA","IN"
"2462","A00481","EMIA","ZA"
"2463","004752","LATAM","BR"
"2464","004151","LATAM","MX"
"2465","004286","LATAM","MX"
"2466","301088","EMIA","BY"
"2467","304028","EMIA","AM"
"2468","A00315","EMIA","AM"
"2469","304510","ASIA","KR"
"2470","301088","EMIA","AZ"
"2471","A00534","EMIA","KZ"
"2472","A00315","EMIA","ZA"
"2473","A00250","EMIA","BY"
"2474","301460","EMIA","RU"
"2475","302873","EMIA","BY"
"2476","304366","EMIA","ZA"
"2477","302007","EMIA","UA"
"2478","A00476","EMIA","VN"
"2479","301865","EMIA","TM"
"2480","004468","EMIA","RU"
"2481","A00373","EMIA","KZ"
"2482","A00481","EMIA","CN"
"2483","A00254","EMIA","SG"
"2484","A00250","EMIA","ID"
"2485","A00315","EMIA","MD"
"2486","A00435","EMIA","PH"
"2487","A00476","EMIA","HK"
"2488","303379","EMIA","ZA"
"2489","301479","EMIA","RU"
"2490","300984","LATAM","CL"
"2491","303381","EMIA","RU"
"2492","500270","EMIA","ZA"
"2493","A00206","LATAM","CL"
"2494","301460","EMIA","VN"
"2495","302524","EMIA","RU"
"2496","302470","EMIA","GE"
"2497","302203","EMIA","RU"
"2498","301064","EMIA","SG"
"2499","004752","LATAM","AR"
"2500","004286","LATAM","AR"
"2501","302850","EMIA","RU"
"2502","A00315","EMIA","GE"
"2503","A00534","EMIA","UZ"
"2504","302470","EMIA","AM"
"2505","A00166","EMIA","TR"
"2506","301088","EMIA","UZ"
"2507","302873","EMIA","RU"
"2508","304366","EMIA","KZ"
"2509","A00373","EMIA","GE"
"2510","304510","EMIA","UA"
"2511","301865","EMIA","BY"
"2512","A00250","EMIA","RU"
"2513","A00315","EMIA","NZ"
"2514","301078","EMIA","FSA"
"2515","A00481","EMIA","KZ"
"2516","A00250","EMIA","TR"
"2517","A00435","EMIA","HK"
"2518","A00476","EMIA","ID"
"2519","301181","EMIA","LK"
"2520","A00476","EMIA","TW"
"2521","303373","EMIA","RU"
"2522","A00481","EMIA","UA"
"2523","301829","EMIA","ZA"
"2524","303363","EMIA","RU"
"2525","A00390","EMIA","RU"
"2526","004752","LATAM","PE"
"2527","304382","EMIA","KZ"
"2528","004286","LATAM","PE"
"2529","301088","EMIA","AM"
"2530","301861","EMIA","BY"
"2531","A00119","LATAM","PE"
"2532","A00534","EMIA","RU"
"2533","302850","ASIA","KR"
"2534","303315","EMIA","RU"
"2535","500270","EMIA","KZ"
"2536","304849","EMIA","KZ"
"2537","301731","EMIA","RU"
"2538","004752","LATAM","VE"
"2539","A00315","EMIA","RU"
"2540","300936","EMIA","VN"
"2541","301088","EMIA","MD"
"2542","A00315","EMIA","SG"
"2543","A00373","EMIA","UA"
"2544","304510","EMIA","KZ"
"2545","A00534","EMIA","UA"
"2546","A00250","EMIA","MD"
"2547","A00180","LATAM","PE"
"2548","A00035","EMIA","SG"
"2549","A00258","ASIA","KR"
"2550","A00435","EMIA","UZ"
"2551","A00476","EMIA","RU"
"2552","A00476","EMIA","KW"
"2553","A00315","EMIA","MY"
"2554","301078","EMIA","KZ"
"2555","301474","EMIA","GE"
"2556","A00481","EMIA","TR"
"2557","A00390","EMIA","PH"
"2558","004752","LATAM","MX"
"2559","004286","LATAM","CL"
"2560","004819","EMIA","RU"
"2561","A00534","EMIA","NZ"
"2562","A00324","LATAM","PE"
"2563","303315","EMIA","KZ"
"2564","A00250","EMIA","LK"
"2565","301088","EMIA","GE"
"2566","301861","EMIA","HK"
"2567","304028","EMIA","MD"
"2568","A00315","EMIA","PH"
"2569","304510","EMIA","AU"
"2570","301088","EMIA","KZ"
"2571","304028","EMIA","ID"
"2572","A00315","EMIA","YE"
"2573","A00233","EMIA","KZ"
"2574","A00373","EMIA","ZA"
"2575","304510","EMIA","TR"
"2576","500270","EMIA","SG"
"2577","004552","EMIA","ZA"
"2578","302470","EMIA","UA"
"2579","A00534","EMIA","BY"
"2580","301731","EMIA","TM"
"2581","A00476","EMIA","ZA"
"2582","304568","EMIA","CN"
"2583","A00108","LATAM","PE"
"2584","A00035","EMIA","MY"
"2585","301865","EMIA","UA"
"2586","A00435","EMIA","VN"
"2587","A00476","EMIA","MD"
"2588","A00098","LATAM","CL"
"2589","A00437","LATAM","PE"
"2590","A00250","EMIA","KZ"
"2591","A00315","EMIA","BY"
"2592","A00258","EMIA","TW"
"2593","A00390","EMIA","MY"
